uniprot_id,mean_score
A0A024B7W1,0.22267645340344727
A0A024RBG1,0.3314839779005525
A0A075B6H7,0.2281206896551724
A0A075B6H8,0.08452393162393164
A0A075B6H9,0.27760840336134457
A0A075B6I0,0.25944918032786884
A0A075B6I1,0.23895999999999998
A0A075B6I3,0.2959528455284553
A0A075B6I4,0.40612564102564097
A0A075B6I6,0.28422457627118636
A0A075B6I7,0.21438761904761902
A0A075B6I9,0.24285128205128206
A0A075B6J1,0.2803292682926829
A0A075B6J2,0.17811610169491526
A0A075B6J6,0.37642
A0A075B6J9,0.36885508474576273
A0A075B6K0,0.21537304347826092
A0A075B6K2,0.35807913043478257
A0A075B6K4,0.31281043478260867
A0A075B6K5,0.29071478260869565
A0A075B6K6,0.29568196721311474
A0A075B6L2,0.10726218487394959
A0A075B6L6,0.29724260869565217
A0A075B6N1,0.1693122807017544
A0A075B6N2,0.17079189189189184
A0A075B6N3,0.17364869565217392
A0A075B6N4,0.21901754385964917
A0A075B6P5,0.23085416666666667
A0A075B6Q5,0.10621949152542373
A0A075B6R0,0.17189322033898305
A0A075B6R2,0.16225555555555554
A0A075B6R9,0.2424875
A0A075B6S0,0.043675000000000005
A0A075B6S2,0.19191750000000002
A0A075B6S4,0.18563504273504275
A0A075B6S5,0.20466153846153848
A0A075B6S6,0.240285
A0A075B6S9,0.2270452991452991
A0A075B6T6,0.15330796460176993
A0A075B6T7,0.16064545454545456
A0A075B6T8,0.2758964285714286
A0A075B6U4,0.1908285714285714
A0A075B6V5,0.06113893805309735
A0A075B6W5,0.19941652892561987
A0A075B6X5,0.21086126126126126
A0A075B6Y3,0.21305000000000002
A0A075B6Y9,0.33731
A0A075B700,0.5129388888888889
A0A075B706,0.44218750000000007
A0A075B759,0.26087378048780485
A0A075B767,0.2509762195121951
A0A087WSX0,0.20724227642276422
A0A087WSY4,0.10359491525423728
A0A087WSY6,0.17854608695652174
A0A087WSZ0,0.10077350427350427
A0A087WSZ9,0.17071071428571427
A0A087WT01,0.11542752293577982
A0A087WT02,0.17865625
A0A087WT03,0.2077266055045872
A0A087WTH1,0.0849212962962963
A0A087WTH5,0.25695454545454544
A0A087WUL8,0.46218561020036425
A0A087WV53,0.41164159663865546
A0A087WV62,0.12776086956521737
A0A087WVF3,0.40577304189435337
A0A087WW87,0.2554760330578512
A0A087WWA1,0.5057589473684211
A0A087WX78,0.6966240310077519
A0A087WXM9,0.5084983914209116
A0A087WXS9,0.40877231329690344
A0A087X0K7,0.3063745614035087
A0A087X0M5,0.22873826086956522
A0A087X179,0.40621985428051005
A0A087X1C5,0.1924716504854369
A0A087X1G2,0.39860346083788706
A0A096LNP1,0.03960714285714285
A0A096LP01,0.23452421052631578
A0A096LP49,0.6126543744120413
A0A096LP55,0.5249362637362638
A0A096LPI5,0.20869166666666666
A0A096LPK9,0.012159177215189873
A0A0A0MRZ7,0.1654083333333333
A0A0A0MRZ8,0.21765652173913044
A0A0A0MRZ9,0.2698677419354838
A0A0A0MS00,0.38473508771929826
A0A0A0MS01,0.1748100840336134
A0A0A0MS02,0.14553418803418805
A0A0A0MS03,0.21061315789473684
A0A0A0MS04,0.17569035087719298
A0A0A0MS05,0.2374640350877193
A0A0A0MS06,0.23832347826086955
A0A0A0MS14,0.14983247863247864
A0A0A0MS15,0.11257394957983194
A0A0A0MT36,0.26085087719298244
A0A0A0MT70,0.06961176470588236
A0A0A0MT76,0.24616190476190478
A0A0A0MT78,0.36928666666666665
A0A0A0MT87,0.03689375
A0A0A0MT89,0.23490000000000003
A0A0A0MT94,0.2227375
A0A0A0MTA4,0.29258666666666666
A0A0A0MTA7,0.2489
A0A0A6YYC5,0.16202155172413793
A0A0A6YYD4,0.19288225806451612
A0A0A6YYG2,0.13229298245614035
A0A0A6YYG3,0.16600530973451327
A0A0A6YYJ7,0.07776637168141592
A0A0A6YYK1,0.03633274336283185
A0A0A6YYK4,0.21450608695652176
A0A0A6YYK6,0.10123027522935782
A0A0A6YYK7,0.09672241379310344
A0A0A6YYL3,0.4169113970588235
A0A0B4J1U3,0.2491205128205128
A0A0B4J1U4,0.14616101694915254
A0A0B4J1U6,0.12357807017543858
A0A0B4J1U7,0.17583305785123968
A0A0B4J1V0,0.1849756302521008
A0A0B4J1V1,0.08313846153846155
A0A0B4J1V2,0.19910168067226888
A0A0B4J1V6,0.1420100840336134
A0A0B4J1V7,0.1165940170940171
A0A0B4J1X5,0.1168854700854701
A0A0B4J1X8,0.09941016949152544
A0A0B4J1Y8,0.29046422764227636
A0A0B4J1Y9,0.17265882352941178
A0A0B4J1Z2,0.09903675213675214
A0A0B4J200,0.47958124999999996
A0A0B4J234,0.07322767857142856
A0A0B4J235,0.14292477876106197
A0A0B4J237,0.11543185840707966
A0A0B4J238,0.13621415094339623
A0A0B4J240,0.19584122807017543
A0A0B4J241,0.21883392857142855
A0A0B4J244,0.11570087719298244
A0A0B4J245,0.12437767857142856
A0A0B4J248,0.1207990740740741
A0A0B4J249,0.09653008849557523
A0A0B4J262,0.07603451327433629
A0A0B4J263,0.09614272727272728
A0A0B4J264,0.18323103448275863
A0A0B4J265,0.3073715596330275
A0A0B4J266,0.14550714285714283
A0A0B4J268,0.1643834862385321
A0A0B4J271,0.14562719298245613
A0A0B4J272,0.16783333333333333
A0A0B4J273,0.20641607142857143
A0A0B4J274,0.23202232142857143
A0A0B4J275,0.2838741071428571
A0A0B4J276,0.214505504587156
A0A0B4J277,0.12845727272727275
A0A0B4J279,0.18542678571428572
A0A0B4J280,0.1936266666666667
A0A0B4J2A2,0.25310853658536586
A0A0B4J2D5,0.2849410447761194
A0A0B4J2D9,0.17738461538461536
A0A0B4J2E0,0.2015373913043478
A0A0B4J2F0,0.14942037037037037
A0A0B4J2F2,0.34516079182630904
A0A0B4J2H0,0.17639487179487182
A0A0C4DH24,0.2492701754385965
A0A0C4DH25,0.211051724137931
A0A0C4DH26,0.2011104347826087
A0A0C4DH27,0.18358898305084745
A0A0C4DH28,0.1982822033898305
A0A0C4DH29,0.21876581196581196
A0A0C4DH30,0.16359230769230765
A0A0C4DH31,0.20338034188034187
A0A0C4DH32,0.14629743589743588
A0A0C4DH33,0.28036410256410255
A0A0C4DH34,0.08867008547008548
A0A0C4DH35,0.15159829059829064
A0A0C4DH36,0.14806637931034486
A0A0C4DH38,0.12077606837606837
A0A0C4DH39,0.20095641025641023
A0A0C4DH41,0.12058559322033899
A0A0C4DH42,0.08180086206896553
A0A0C4DH43,0.16534369747899158
A0A0C4DH55,0.21323865546218487
A0A0C4DH59,0.21539035087719297
A0A0C4DH62,0.1071
A0A0C4DH67,0.12412434782608696
A0A0C4DH68,0.2356508333333333
A0A0C4DH69,0.1385282051282051
A0A0C4DH72,0.1932692307692308
A0A0C4DH73,0.18587094017094014
A0A0C5B5G6,0.008931250000000002
A0A0D9SF12,0.12376620689655174
A0A0G2JMD5,0.08946729957805907
A0A0G2JMI3,0.21806581196581198
A0A0G2JS06,0.22183414634146342
A0A0J9YVY3,0.1279324786324786
A0A0J9YWL9,0.6397940584088619
A0A0J9YWP8,0.07502500000000001
A0A0J9YWX3,0.46076470588235297
A0A0J9YX06,0.11154666666666667
A0A0J9YX35,0.11157521367521368
A0A0J9YX75,0.21191315789473683
A0A0J9YX94,0.5571645328719723
A0A0J9YXA8,0.29651333333333335
A0A0J9YXG5,0.18100625
A0A0J9YXM7,0.7070624999999999
A0A0J9YXQ4,0.49510386398763534
A0A0J9YXX1,0.1374811965811966
A0A0J9YXY3,0.1502675438596491
A0A0J9YY54,0.6359799719887955
A0A0K0K1A3,0.2437675438596491
A0A0K0K1A5,0.2055982456140351
A0A0K0K1B3,0.10094324324324323
A0A0K0K1C0,0.1568391304347826
A0A0K0K1C4,0.2394
A0A0K0K1D8,0.23072280701754386
A0A0K0K1E9,0.3278991304347826
A0A0K0K1G6,0.24545614035087715
A0A0K0K1G8,0.15425175438596492
A0A0K2S4Q6,0.20396517412935322
A0A0U1RQE8,0.18112417218543048
A0A0U1RQF7,0.5382487804878049
A0A0U1RQI7,0.4768191064638783
A0A0U1RQS6,0.3651310734463276
A0A0U1RR11,0.41809999999999997
A0A0U1RR37,0.6665430107526882
A0A0U1RRA0,0.08645714285714286
A0A0U1RRE5,0.8792911764705883
A0A0U1RRI6,0.40317421602787457
A0A0U1RRK4,0.8681212962962962
A0A0U1RRL7,0.8952830985915494
A0A0U1RRN3,0.1555593220338983
A0A0X1KG70,0.01207699680511182
A0A140G945,0.25849710982658963
A0A142I5B9,0.22238939526730936
A0A183,0.49571000000000004
A0A1B0GTC6,0.08108555555555555
A0A1B0GTD5,0.35472061068702293
A0A1B0GTH6,0.3781644414168938
A0A1B0GTI1,0.7343962566844919
A0A1B0GTI8,0.020993582887700535
A0A1B0GTK4,0.14109281767955803
A0A1B0GTK5,0.30364810126582287
A0A1B0GTL2,0.3637724867724867
A0A1B0GTQ4,0.1653011904761905
A0A1B0GTR0,0.19279875776397515
A0A1B0GTR3,0.9022407407407408
A0A1B0GTR4,0.02114351851851852
A0A1B0GTS1,0.5698873873873874
A0A1B0GTU1,0.5936132919254659
A0A1B0GTU2,0.15408983050847455
A0A1B0GTW7,0.26224543147208124
A0A1B0GTY4,0.12653559322033894
A0A1B0GTZ2,0.4993023569023569
A0A1B0GU29,0.3711210526315789
A0A1B0GU33,0.41632285714285716
A0A1B0GU71,0.47385714285714287
A0A1B0GUA5,0.19722427184466015
A0A1B0GUA6,0.580602487562189
A0A1B0GUA7,0.18579397590361446
A0A1B0GUA9,0.7954283018867925
A0A1B0GUC4,0.5948546296296298
A0A1B0GUI7,0.2997190476190476
A0A1B0GUJ8,0.3676578431372549
A0A1B0GUQ0,0.27993924050632907
A0A1B0GUS0,0.5461608108108108
A0A1B0GUS4,0.3580577922077922
A0A1B0GUT2,0.5350425925925926
A0A1B0GUU1,0.2203448888888889
A0A1B0GUV1,0.4901645569620253
A0A1B0GUV7,0.39541833333333337
A0A1B0GUW6,0.6012290969899665
A0A1B0GUW7,0.05476545454545454
A0A1B0GUX0,0.2783153409090909
A0A1B0GUY1,0.7988666666666667
A0A1B0GV03,0.6944948553054662
A0A1B0GV22,0.27993924050632907
A0A1B0GV85,0.4543773764258555
A0A1B0GV90,0.11862363636363636
A0A1B0GVD1,0.0625748201438849
